Fock matrix in AO basis
24	24
A1: R1*s(0)	A1: R2*s(0)	A1: R3*s(0)	A1: R4*p(0)	A1: R4*p(1)	A1: R4*p(-1)	A1: R5*p(0)	A1: R5*p(1)	A1: R5*p(-1)	A1: R6*d(0)	A1: R6*d(1)	A1: R6*d(-1)	A1: R6*d(2)	A1: R6*d(-2)	A2: R7*s(0)	A2: R8*s(0)	A2: R9*p(0)	A2: R9*p(1)	A2: R9*p(-1)	A3: R10*s(0)	A3: R11*s(0)	A3: R12*p(0)	A3: R12*p(1)	A3: R12*p(-1)	

-20.534998000	7.457439183	3.491229935	0.000000000	0.000000000	-0.022780092	-0.000000000	0.000000000	-0.004671333	-0.000022936	-0.000000000	0.000000000	-0.002991361	0.000000000	1.036484640	1.381149346	1.581820642	0.000000000	1.116401210	1.036484640	1.381149346	-1.581820642	0.000000000	1.116401210		A1: R1*s(0)
7.457439183	-3.599720172	-2.398734807	0.000000000	0.000000000	0.055237609	0.000000000	0.000000000	0.074211799	0.002631284	-0.000000000	0.000000000	-0.092998793	0.000000000	-1.019498201	-1.214283381	-0.953332118	0.000000000	-0.675919128	-1.019498201	-1.214283381	0.953332118	0.000000000	-0.675919128		A1: R2*s(0)
3.491229935	-2.398734807	-1.590333661	0.000000000	0.000000000	0.086808753	0.000000000	0.000000000	0.173699918	0.001220490	-0.000000000	0.000000000	-0.118541945	0.000000000	-0.783850176	-0.872841459	-0.639346456	0.000000000	-0.439715684	-0.783850176	-0.872841459	0.639346456	0.000000000	-0.439715684		A1: R3*s(0)
0.000000000	0.000000000	0.000000000	-0.079878758	0.000000000	0.000000000	-0.703126723	0.000000000	0.000000000	-0.000000000	0.216543906	0.000000000	-0.000000000	0.000000000	0.471914268	0.200100478	0.025123471	0.000000000	0.178907565	-0.471914268	-0.200100478	0.025123471	0.000000000	-0.178907565		A1: R4*p(0)
0.000000000	0.000000000	0.000000000	0.000000000	-0.148740857	0.000000000	0.000000000	-0.662664196	0.000000000	0.000000000	0.000000000	0.071058174	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	-0.286488422	0.000000000	0.000000000	0.000000000	0.000000000	-0.286488422	0.000000000		A1: R4*p(1)
-0.022780092	0.055237609	0.086808753	0.000000000	0.000000000	-0.111166370	0.000000000	0.000000000	-0.684812269	0.078739169	-0.000000000	0.000000000	0.075513977	0.000000000	0.354473086	0.194334744	0.210380403	0.000000000	-0.122175106	0.354473086	0.194334744	-0.210380403	0.000000000	-0.122175106		A1: R4*p(-1)
-0.000000000	0.000000000	0.000000000	-0.703126723	0.000000000	0.000000000	-0.212696990	0.000000000	0.000000000	-0.000000000	0.239101662	0.000000000	-0.000000000	0.000000000	0.290504357	0.107971473	0.064171525	0.000000000	0.046730294	-0.290504357	-0.107971473	0.064171525	0.000000000	-0.046730294		A1: R5*p(0)
0.000000000	0.000000000	0.000000000	0.000000000	-0.662664196	0.000000000	0.000000000	0.016385920	0.000000000	0.000000000	0.000000000	0.059773936	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	-0.040445768	0.000000000	0.000000000	0.000000000	0.000000000	-0.040445768	0.000000000		A1: R5*p(1)
-0.004671333	0.074211799	0.173699918	0.000000000	0.000000000	-0.684812269	0.000000000	0.000000000	-0.101505332	0.067743277	-0.000000000	0.000000000	0.089776402	0.000000000	0.231784422	0.180197245	0.079945519	0.000000000	0.010884130	0.231784422	0.180197245	-0.079945519	0.000000000	0.010884130		A1: R5*p(-1)
-0.000022936	0.002631284	0.001220490	-0.000000000	0.000000000	0.078739169	-0.000000000	0.000000000	0.067743277	2.946733478	0.000000000	0.000000000	0.035163941	0.000000000	-0.014784417	-0.008878128	0.108969166	0.000000000	-0.180660442	-0.014784417	-0.008878128	-0.108969166	0.000000000	-0.180660442		A1: R6*d(0)
-0.000000000	-0.000000000	-0.000000000	0.216543906	0.000000000	-0.000000000	0.239101662	0.000000000	-0.000000000	0.000000000	2.800779866	0.000000000	0.000000000	0.000000000	-0.069633440	-0.061236344	0.449653717	0.000000000	0.189250771	0.069633440	0.061236344	0.449653717	0.000000000	-0.189250771		A1: R6*d(1)
0.000000000	0.000000000	0.000000000	0.000000000	0.071058174	0.000000000	0.000000000	0.059773936	0.000000000	0.000000000	0.000000000	2.977995853	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	-0.146439132	0.000000000	0.000000000	0.000000000	0.000000000	-0.146439132	0.000000000		A1: R6*d(-1)
-0.002991361	-0.092998793	-0.118541945	-0.000000000	0.000000000	0.075513977	-0.000000000	0.000000000	0.089776402	0.035163941	0.000000000	0.000000000	2.892928491	0.000000000	-0.046897187	-0.087417021	0.192701870	0.000000000	0.308379764	-0.046897187	-0.087417021	-0.192701870	0.000000000	0.308379764		A1: R6*d(2)
0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	0.000000000	2.946151678	0.000000000	0.000000000	0.000000000	-0.223418988	0.000000000	0.000000000	0.000000000	0.000000000	0.223418988	0.000000000		A1: R6*d(-2)
